Race Date	Race No.	Race Course	Distance	Field Going	Race Name	Course Type	Race Money	Pla.	Horse No.	Horse	Jockey	Trainer	Act. Wt.	Declare. Horse Wt.	Dr.	LBW	Running Position	Finish Time	Win Odds
2021/11/17	7	HV	第二班 - 1650米 - (100-80)	好地	日本中央競馬會錦標（讓賽）	"草地 - ""C"" 賽道"	HK$ 2,400,000	9	1	星運子爵(D187)	莫雷拉	方嘉柏	133	1205	10	3-1/4	8 9 9 9	1:39.81	7
2021/11/17	7	HV	第二班 - 1650米 - (100-80)	好地	日本中央競馬會錦標（讓賽）	"草地 - ""C"" 賽道"	HK$ 2,400,000	10	8	又係熊(C301)	霍宏聲	霍利時	121	1079	9	4-1/4	2 1 1 10	1:39.97	28
2021/11/17	7	HV	第二班 - 1650米 - (100-80)	好地	日本中央競馬會錦標（讓賽）	"草地 - ""C"" 賽道"	HK$ 2,400,000	11	3	紅運大師(C287)	班德禮	蔡約翰	130	1054	3	5-1/2	5 5 6 11	1:40.19	57
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	1	5	加州一寶(E431)	莫雷拉	告東尼	123	1249	4	-	5 5 1	1:09.55	1.9
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	 2	12	銀河飛馬(C275)	梁家俊	丁冠豪	118	1044	11	1-1/2	10 8 2	1:09.80	45
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	3	6	張燈結綵(E272)	波健士	蔡約翰	123	1075	7	1-3/4	8 6 3	1:09.82	28
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	4	2	天祿(C082)	田泰安	蘇偉賢	132	1130	9	2-1/4	4 3 4	1:09.92	9.4
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	5	9	駿天使(G049)	何澤堯	方嘉柏	119	1098	10	3-1/4	11 11 5	1:10.07	9.3
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	6	11	上校(D090)	黃皓楠	姚本輝	115	1165	5	4-3/4	2 2 6	1:10.32	27
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	7	1	明欣賞(C327)	潘頓	賀賢	133	1075	8	5	9 9 7	1:10.33	9.5
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	8	4	紅酒之寶(E101)	黃俊	容天鵬	119	1165	6	5-1/4	1 1 8	1:10.38	14
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	9	7	以戰得勝(E422)	潘明輝	羅富全	121	1100	1	6-1/4	7 10 9	1:10.56	9.8
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	10	3	富祿(C352)	周俊樂	韋達	129	1101	12	7-1/4	12 12 10	1:10.70	15
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	11	10	上駿奔馳(G096)	馬雅	高伯新	119	1203	3	9-1/4	6 7 11	1:11.04	79
2021/11/17	8	HV	第三班 - 1200米 - (80-60)	好地	中山讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	12	8	簹多福(D352)	霍宏聲	苗禮德	122	1042	2	12-1/2	3 4 12	1:11.54	28
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	1	2	俏芳華(E106)	何澤堯	羅富全	129	1061	6	-	7 6 6 1	1:39.43	2.5
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	2	7	友港友笑(D367)	巴度	蘇偉賢	120	1039	8	頸位	3 3 2 2	1:39.49	13
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	3	11	秒秒精彩(D283)	潘明輝	告東尼	114	1087	2	1	1 1 1 3	1:39.59	16
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	4	10	變數(E113)	楊明綸	丁冠豪	119	1110	5	1-1/4	2 2 3 4	1:39.63	10
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	5	3	超級綠洲(D085)	馬雅	呂健威	129	1156	10	1-3/4	11 11 11 5	1:39.73	45
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	6	1	勝賢(D169)	陳嘉熙	方嘉柏	126	1063	4	1-3/4	6 7 7 6	1:39.73	8.7
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	7	12	白鷺飛翔(A127)	田泰安	苗禮德	115	1201	12	1-3/4	12 12 12 7	1:39.73	10
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	8	5	皇帝金(E077)	潘頓	大衛希斯	121	1051	9	2	9 9 8 8	1:39.76	7.4
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	9	6	超趣(C285)	霍宏聲	霍利時	121	1129	1	3-1/2	5 4 4 9	1:39.97	11
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	10	4	追風驥足(D009)	莫雷拉	蔡約翰	124	1003	11	3-1/2	8 8 10 10	1:39.98	39
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	11	8	元朗之星(C303)	周俊樂	文家良	117	1114	3	6-3/4	4 5 5 11	1:40.51	11
2021/11/17	9	HV	第三班 - 1650米 - (80-60)	好地	東京讓賽	"草地 - ""C"" 賽道"	HK$ 1,570,000	12	9	贏科超影(A164)	蔡明紹	高伯新	119	1050	7	7	10 10 9 12	1:40.55	46
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	 1	1	綠續爆發(E104)	潘頓	姚本輝	133	1058	10	-	2 4 4 1	1:41.57	3.9
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	2	5	小武士(E267)	霍宏聲	方嘉柏	129	1148	11	短馬頭位	11 12 8 2	1:41.59	33
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	3	7	勁叻仔(D513)	班德禮	鄭俊偉	126	1059	7	1	8 8 9 3	1:41.72	26
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	4	11	白鷺盛世(D163)	田泰安	苗禮德	117	1053	4	1-1/2	3 6 6 4	1:41.79	3.2
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	5	10	堅離地(A235)	賀銘年	蘇偉賢	118	1076	6	2-3/4	4 2 2 5	1:41.99	18
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	6	12	愛逍遙(D190)	何澤堯	徐雨石	117	1047	3	3-1/4	7 5 5 6	1:42.08	4.7
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	7	3	隨喜(E085)	薛恩	蘇保羅	130	1108	8	4-1/2	1 3 3 7	1:42.30	28
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	8	4	總統之星(C170)	莫雷拉	沈集成	129	1085	1	5-3/4	6 7 7 8	1:42.48	5.5
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	9	2	珍珠鳳凰(B201)	陳嘉熙	葉楚航	126	1046	9	5-3/4	5 1 1 9	1:42.48	23
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	10	8	歡喜心(A224)	周俊樂	容天鵬	122	1246	12	5-3/4	12 11 11 10	1:42.49	66
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	11	6	勝煌(E299)	巫顯東	何良	125	1113	5	8-1/4	10 10 12 11	1:42.90	166
2021/11/10	1	HV	第五班 - 1650米 - (40-0)	好地	灣仔峽讓賽	"草地 - ""B"" 賽道"	HK$ 780,000	12	9	明德之星(B395)	巴度	文家良	120	1071	2	8-1/2	9 9 10 12	1:42.92	25
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	1	7	開懷大少(A278)	霍宏聲	文家良	125	1195	4	-	7 7 6 1	1:39.95	8
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	2	3	忠誠駒(E130)	莫雷拉	羅富全	129	1160	7	3/4	2 2 1 2	1:40.08	2.4
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	3	11	功夫茶(C136)	潘明輝	賀賢	115	1129	3	2	4 4 3 3	1:40.28	4.1
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	4	8	海島材子(D219)	何澤堯	姚本輝	123	1046	9	2-3/4	8 8 8 4	1:40.37	15
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	5	10	新威力(D463)	梁家俊	蘇保羅	119	1136	5	3-3/4	1 1 2 5	1:40.54	57
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	6	12	安逸寧靜(D189)	蔡明紹	蘇偉賢	115	1035	8	5	9 10 9 6	1:40.77	15
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	7	1	大地歡笑(E353)	潘頓	沈集成	133	1124	1	5-1/4	3 3 4 7	1:40.80	9.4
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	8	4	盈嘉輝(C080)	田泰安	徐雨石	128	1067	11	5-1/4	5 5 5 8	1:40.81	10
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	9	9	雲彩飛揚(E122)	黃皓楠	葉楚航	118	999	6	6-1/4	11 11 11 9	1:40.95	141
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	10	2	觀世界(E039)	周俊樂	容天鵬	129	1086	10	7-3/4	12 12 12 10	1:41.19	15
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	11	5	摘星光輝(E316)	巫顯東	鄭俊偉	124	1068	2	7-3/4	6 6 7 11	1:41.21	59
2021/11/10	2	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	12	6	奮鬥從心(D466)	黎海榮	何良	126	1251	12	14-1/4	10 9 10 12	1:42.21	213
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	1	3	你知我勝(D451)	蔡明紹	姚本輝	131	1140	8	-	1 1 1	0:57.31	3
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	2	5	飛騰騅(E494)	何澤堯	方嘉柏	126	1054	3	2-1/4	6 5 2	0:57.67	11
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	3	2	過河勁卒(C381)	莫雷拉	蔡約翰	132	1095	1	2-1/4	2 3 3	0:57.69	3.7
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	4	8	電路七號(D474)	潘明輝	告東尼	122	1090	9	2-3/4	9 8 4	0:57.77	18
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	5	1	中華威威(D075)	田泰安	徐雨石	132	1226	2	4	5 6 5	0:57.97	5.1
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	6	6	喜悅精靈(E388)	霍宏聲	賀賢	126	1155	11	4-1/2	11 9 6	0:58.03	47
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	7	10	寶麗生輝(E323)	薛恩	大衛希斯	123	1042	10	4-3/4	3 2 7	0:58.08	7.4
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	8	11	旅遊拿督(V235)	周俊樂	高伯新	117	1093	12	5	10 11 8	0:58.10	41
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	9	4	美麗友盈(C124)	波健士	文家良	127	1068	7	6	4 4 9	0:58.28	20
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	10	12	得福(E295)	梁家俊	蘇保羅	118	1076	6	7-3/4	7 7 10	0:58.55	29
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	11	7	無名駒(G038)	巫顯東	何良	123	992	5	9	12 12 11	0:58.77	135
2021/11/10	3	HV	第四班 - 1000米 - (60-40)	好地	歌賦山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	12	9	精益傳奇(E008)	陳嘉熙	葉楚航	116	1152	4	12-1/4	8 10 12	0:59.28	171
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	1	8	皇寶(D416)	莫雷拉	羅富全	122	1208	6	-	1 1 1 2 1	1:49.62	3
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	2	3	凌駕(C386)	潘頓	蔡約翰	129	1102	3	頸位	5 3 4 3 2	1:49.68	4.3
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	3	2	天池怪俠(B350)	賀銘年	蘇偉賢	130	1153	4	3/4	6 7 7 5 3	1:49.74	22
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	4	5	喜蓮心星(E348)	薛恩	大衛希斯	125	1197	2	1	3 4 5 4 4	1:49.80	6.6
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	5	6	動力飛鷹(B072)	巴度	沈集成	124	1242	5	1-1/2	8 5 6 7 5	1:49.86	24
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	6	1	鑲白旗(B336)	霍宏聲	霍利時	132	1043	9	1-3/4	9 9 9 9 6	1:49.89	15
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	7	7	全民佳知(C288)	蔡明紹	姚本輝	124	1108	1	1-3/4	2 2 2 1 7	1:49.92	9.1
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	8	4	百勝名駒(E230)	何澤堯	呂健威	126	1108	8	3-3/4	4 6 3 6 8	1:50.21	4.5
2021/11/10	4	HV	第三班 - 1800米 - (80-60)	好地	摩星嶺讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	9	9	錶之皇者(B398)	梁家俊	蘇保羅	118	1272	7	5	7 8 8 8 9	1:50.41	46
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	 1	7	騰龍駒(B349)	梁家俊	容天鵬	127	1158	1	-	7 6 1	1:10.88	8.5
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	2	3	量化歡騰(D049)	周俊樂	韋達	129	1146	10	短馬頭位	4 5 2	1:10.90	13
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	 3 平頭馬	1	無可限量(E419)	薛恩	大衛希斯	132	1237	5	3/4	2 1 3	1:11.02	3.2
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	3 平頭馬	10	蟲草之凰(E107)	何澤堯	呂健威	120	1090	9	3/4	11 11 3	1:11.02	17
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	5	8	快樂歡騰(B272)	蔡明紹	葉楚航	122	1186	4	1-1/4	6 7 5	1:11.08	9
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	6	11	極爽(C131)	黃皓楠	丁冠豪	115	1104	6	1-1/4	8 8 6	1:11.10	24
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	7	12	當家信心(E153)	巴度	蔡約翰	118	1132	7	1-3/4	10 9 7	1:11.16	19
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	8	2	醒目勇駒(B456)	潘頓	蘇偉賢	132	1138	12	1-3/4	12 12 8	1:11.16	10
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	9	4	多多歡笑(E362)	莫雷拉	鄭俊偉	128	1079	3	2-1/4	3 3 9	1:11.23	5.1
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	10	5	紅磚勇士(C304)	潘明輝	賀賢	126	1071	8	2-1/2	9 10 10	1:11.28	28
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	11	6	同盟力量(C036)	班德禮	姚本輝	127	1238	2	4-3/4	1 2 11	1:11.64	8.6
2021/11/10	5	HV	第四班 - 1200米 - (60-40)	好地	奇力山讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	12	9	小鳥敖翔(B069)	黎海榮	文家良	121	1203	11	5	5 4 12	1:11.70	65
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	1	2	好眼光(D375)	波健士	蔡約翰	124	1140	2	-	2 2 1	1:09.37	3
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	2	3	嘉應精英(C240)	周俊樂	容天鵬	117	1153	5	3/4	5 5 2	1:09.48	11
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	3	9	知道必勝(C383)	蔡明紹	沈集成	115	1236	6	1	6 6 3	1:09.52	9.9
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	4	6	神之水滴(E260)	莫雷拉	蔡約翰	116	1122	9	2-1/4	4 4 4	1:09.74	4
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	5	5	英之星(C058)	班德禮	姚本輝	118	1158	8	3-1/4	9 9 5	1:09.87	17
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	6	8	場場精綵(D126)	田泰安	告東尼	116	1094	4	3-3/4	7 7 6	1:09.98	8.4
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	7	1	飛霸龍(B033)	梁家俊	苗禮德	125	1110	1	4	3 3 7	1:10.03	7
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	8	4	鴻運飛鷹(D481)	潘明輝	呂健威	116	1287	7	4-1/2	8 8 8	1:10.07	8.7
2021/11/10	6	HV	第二班 - 1200米 - (100-80)	好地	西高山讓賽	"草地 - ""B"" 賽道"	HK$ 2,400,000	9	7	獎金大王(B433)	黃皓楠	葉楚航	113	1166	3	14	1 1 9	1:11.62	48
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	1	3	赤馬雄風(E028)	潘頓	大衛希斯	129	1201	3	-	3 3 3 1	1:40.80	3.9
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	2	10	御風超影(C268)	楊明綸	丁冠豪	121	1030	10	頭位	11 11 10 2	1:40.83	23
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	3	4	雪戰神駒(B371)	周俊樂	高伯新	125	1126	6	1-1/4	7 7 7 3	1:41.00	33
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	4	11	天衣無縫(C261)	蔡明紹	文家良	118	1126	4	1-1/2	6 6 6 4	1:41.04	8.4
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	5 平頭馬	2	佳運來(T380)	梁家俊	徐雨石	130	1037	2	1-3/4	5 5 5 5	1:41.09	51
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	5 平頭馬	12	爆谷(D307)	巴度	告東尼	117	993	12	1-3/4	12 12 11 5	1:41.09	4.3
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	7	7	春風得意(C309)	莫雷拉	方嘉柏	123	1065	5	3-1/4	4 4 4 7	1:41.31	3.5
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	8	6	威威高星(D101)	潘明輝	賀賢	123	1167	9	3-1/4	9 9 8 8	1:41.32	17
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	9	8	對衡之星(E082)	田泰安	蘇保羅	122	1166	11	3-1/4	10 10 9 9	1:41.33	13
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	10	1	鴻圖巨星(C163)	陳嘉熙	葉楚航	126	1093	8	6	1 2 2 10	1:41.77	65
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	11	5	步履娛飛(C289)	賀銘年	蘇偉賢	127	1227	1	14-1/2	2 1 1 11	1:43.13	24
2021/11/10	7	HV	第四班 - 1650米 - (60-40)	好地	爐峰峽讓賽	"草地 - ""B"" 賽道"	HK$ 1,040,000	12	9	天德(E128)	霍宏聲	霍利時	122	1138	7	56-1/2	8 8 12 12	1:49.84	21
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	1	1	共創繽紛(D335)	莫雷拉	蔡約翰	133	1124	10	-	10 9 1	1:09.66	13
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	 2	7	加州凱歌(D067)	周俊樂	告東尼	123	1286	6	3/4	2 1 2	1:09.79	7.2
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	3	4	齊齊友福(D505)	賀銘年	鄭俊偉	127	1146	7	3/4	7 6 3	1:09.80	4.8
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	4	12	合約精神(E004)	何澤堯	羅富全	116	1195	11	2-1/2	3 4 4	1:10.06	8.9
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	5	6	實力派(E447)	史卓豐	賀賢	127	1017	5	3-3/4	5 5 5	1:10.25	34
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	6	10	蝦餃燒賣(E147)	班德禮	丁冠豪	118	1143	1	3-3/4	9 8 6	1:10.28	10
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	7	3	帆哥兒(B089)	霍宏聲	方嘉柏	128	1112	4	5-1/4	4 3 7	1:10.51	6
2021/11/10	8	HV	第三班 - 1200米 - (80-60)	好地	龍虎山讓賽	"草地 - ""B"" 賽道"	HK$ 1,570,000	8	9	電訊超班(E140)	田泰安	徐雨石	119	1066	3	6-1/4	6 7 8	1:10.67	8
